,GOV,Level of government,TAX,Tax revenue,VAR,Indicator,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
170,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,12.638,,
171,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,12.720999999999998,,
172,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,12.686,,
173,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,12.354000000000001,,
174,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,10.87,,
175,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1984,1984,PC,Percentage,0,Units,,,10.82,,
176,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1985,1985,PC,Percentage,0,Units,,,11.165999999999999,,
177,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1986,1986,PC,Percentage,0,Units,,,11.038,,
178,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1987,1987,PC,Percentage,0,Units,,,11.972000000000001,,
179,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1988,1988,PC,Percentage,0,Units,,,11.57,,
180,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1989,1989,PC,Percentage,0,Units,,,11.895999999999999,,
181,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1990,1990,PC,Percentage,0,Units,,,11.735,,
182,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1991,1991,PC,Percentage,0,Units,,,11.187000000000001,,
183,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1992,1992,PC,Percentage,0,Units,,,11.116,,
184,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1993,1993,PC,Percentage,0,Units,,,11.427,,
185,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1994,1994,PC,Percentage,0,Units,,,11.585,,
186,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1995,1995,PC,Percentage,0,Units,,,12.05,,
187,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1996,1996,PC,Percentage,0,Units,,,12.709000000000001,,
188,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1997,1997,PC,Percentage,0,Units,,,13.197000000000001,,
189,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1998,1998,PC,Percentage,0,Units,,,13.56,,
190,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,1999,1999,PC,Percentage,0,Units,,,13.689,,
191,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2000,2000,PC,Percentage,0,Units,,,14.136,,
192,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2001,2001,PC,Percentage,0,Units,,,13.120999999999999,,
193,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2002,2002,PC,Percentage,0,Units,,,10.918,,
194,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2003,2003,PC,Percentage,0,Units,,,10.442,,
195,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2004,2004,PC,Percentage,0,Units,,,10.677999999999999,,
196,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2005,2005,PC,Percentage,0,Units,,,12.027999999999999,,
197,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2006,2006,PC,Percentage,0,Units,,,12.777999999999999,,
198,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2007,2007,PC,Percentage,0,Units,,,12.899000000000001,,
199,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2008,2008,PC,Percentage,0,Units,,,11.886,,
200,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2009,2009,PC,Percentage,0,Units,,,9.275,,
201,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2010,2010,PC,Percentage,0,Units,,,9.967,,
202,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2011,2011,PC,Percentage,0,Units,,,11.038,,
203,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2012,2012,PC,Percentage,0,Units,,,11.293,,
204,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2013,2013,PC,Percentage,0,Units,,,12.09,,
205,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2014,2014,PC,Percentage,0,Units,,,12.469000000000001,,
206,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,12.864,,
207,NES,Total,1000,"1000 Taxes on income, profits and capital gains",TAXGDP,Tax revenue as % of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,12.705,,
208,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1965,1965,USD,US Dollar,9,Billions,,,0.0,,
209,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1966,1966,USD,US Dollar,9,Billions,,,0.0,,
210,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1967,1967,USD,US Dollar,9,Billions,,,0.0,,
211,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1968,1968,USD,US Dollar,9,Billions,,,0.0,,
212,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1969,1969,USD,US Dollar,9,Billions,,,0.0,,
213,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1970,1970,USD,US Dollar,9,Billions,,,0.0,,
214,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1971,1971,USD,US Dollar,9,Billions,,,0.0,,
215,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1972,1972,USD,US Dollar,9,Billions,,,0.0,,
216,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1973,1973,USD,US Dollar,9,Billions,,,0.0,,
217,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1974,1974,USD,US Dollar,9,Billions,,,0.0,,
218,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1975,1975,USD,US Dollar,9,Billions,,,0.0,,
219,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1976,1976,USD,US Dollar,9,Billions,,,0.0,,
220,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1977,1977,USD,US Dollar,9,Billions,,,0.0,,
221,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1978,1978,USD,US Dollar,9,Billions,,,0.0,,
222,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1979,1979,USD,US Dollar,9,Billions,,,0.0,,
223,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1980,1980,USD,US Dollar,9,Billions,,,0.0,,
224,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1981,1981,USD,US Dollar,9,Billions,,,0.0,,
225,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1982,1982,USD,US Dollar,9,Billions,,,0.0,,
226,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1983,1983,USD,US Dollar,9,Billions,,,0.0,,
227,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1984,1984,USD,US Dollar,9,Billions,,,0.0,,
228,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1985,1985,USD,US Dollar,9,Billions,,,0.0,,
229,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1986,1986,USD,US Dollar,9,Billions,,,0.0,,
230,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1987,1987,USD,US Dollar,9,Billions,,,0.0,,
231,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1988,1988,USD,US Dollar,9,Billions,,,0.0,,
232,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1989,1989,USD,US Dollar,9,Billions,,,0.0,,
233,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1990,1990,USD,US Dollar,9,Billions,,,0.0,,
234,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1991,1991,USD,US Dollar,9,Billions,,,0.0,,
235,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1992,1992,USD,US Dollar,9,Billions,,,0.0,,
236,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1993,1993,USD,US Dollar,9,Billions,,,0.0,,
237,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1994,1994,USD,US Dollar,9,Billions,,,0.0,,
238,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1995,1995,USD,US Dollar,9,Billions,,,0.0,,
239,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1996,1996,USD,US Dollar,9,Billions,,,0.0,,
240,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1997,1997,USD,US Dollar,9,Billions,,,0.0,,
241,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1998,1998,USD,US Dollar,9,Billions,,,0.0,,
242,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,1999,1999,USD,US Dollar,9,Billions,,,0.0,,
243,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2000,2000,USD,US Dollar,9,Billions,,,0.0,,
244,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2001,2001,USD,US Dollar,9,Billions,,,0.0,,
245,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2002,2002,USD,US Dollar,9,Billions,,,0.0,,
246,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2003,2003,USD,US Dollar,9,Billions,,,0.0,,
247,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2004,2004,USD,US Dollar,9,Billions,,,0.0,,
248,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2005,2005,USD,US Dollar,9,Billions,,,0.0,,
249,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2006,2006,USD,US Dollar,9,Billions,,,0.0,,
250,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2007,2007,USD,US Dollar,9,Billions,,,0.0,,
251,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2008,2008,USD,US Dollar,9,Billions,,,0.0,,
252,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2009,2009,USD,US Dollar,9,Billions,,,0.0,,
253,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2010,2010,USD,US Dollar,9,Billions,,,0.0,,
254,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2011,2011,USD,US Dollar,9,Billions,,,0.0,,
255,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2012,2012,USD,US Dollar,9,Billions,,,0.0,,
256,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2013,2013,USD,US Dollar,9,Billions,,,0.0,,
257,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2014,2014,USD,US Dollar,9,Billions,,,0.0,,
258,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2015,2015,USD,US Dollar,9,Billions,,,0.0,,
259,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXNAT,Tax revenue in national currency,USA,United States,2016,2016,USD,US Dollar,9,Billions,,,0.0,,
260,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1965,1965,PC,Percentage,0,Units,,,0.0,,
261,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1966,1966,PC,Percentage,0,Units,,,0.0,,
262,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1967,1967,PC,Percentage,0,Units,,,0.0,,
263,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1968,1968,PC,Percentage,0,Units,,,0.0,,
264,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1969,1969,PC,Percentage,0,Units,,,0.0,,
265,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1970,1970,PC,Percentage,0,Units,,,0.0,,
266,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1971,1971,PC,Percentage,0,Units,,,0.0,,
267,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1972,1972,PC,Percentage,0,Units,,,0.0,,
268,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1973,1973,PC,Percentage,0,Units,,,0.0,,
269,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1974,1974,PC,Percentage,0,Units,,,0.0,,
270,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1975,1975,PC,Percentage,0,Units,,,0.0,,
271,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1976,1976,PC,Percentage,0,Units,,,0.0,,
272,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1977,1977,PC,Percentage,0,Units,,,0.0,,
273,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1978,1978,PC,Percentage,0,Units,,,0.0,,
274,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,0.0,,
275,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,0.0,,
276,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,0.0,,
277,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,0.0,,
278,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,0.0,,
279,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1984,1984,PC,Percentage,0,Units,,,0.0,,
280,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1985,1985,PC,Percentage,0,Units,,,0.0,,
281,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1986,1986,PC,Percentage,0,Units,,,0.0,,
282,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1987,1987,PC,Percentage,0,Units,,,0.0,,
283,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1988,1988,PC,Percentage,0,Units,,,0.0,,
284,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1989,1989,PC,Percentage,0,Units,,,0.0,,
285,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1990,1990,PC,Percentage,0,Units,,,0.0,,
286,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1991,1991,PC,Percentage,0,Units,,,0.0,,
287,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1992,1992,PC,Percentage,0,Units,,,0.0,,
288,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1993,1993,PC,Percentage,0,Units,,,0.0,,
289,NES,Total,4200,4200 Recurrent taxes on net wealth,TAXGDP,Tax revenue as % of GDP,USA,United States,1994,1994,PC,Percentage,0,Units,,,0.0,,
